,ID,cnt,time_A_total,time_b1,time_b2,time_B_total,time_start,time_end,time_solving,time_total,time_answer,time_not_answer,time_solving_2,events_num,avg_time_btw_events,sequence,length,credit,OECD
22086,NLD000002800689,NLD,0,0,0,0,9.5,3.2,16.3,29,0,16.3,16.3,3,5.433333333,NA,0,0,1
22087,NLD000002800699,NLD,15,4,9,13,5.6,4.9,35.1,45.6,28,7.1,35.1,24,1.4625,abbab,5,1,1
22088,NLD000002800706,NLD,22.7,16.1,0,16.1,8.7,3,40.6,52.3,38.8,1.8,40.6,8,5.075,ab,2,1,1
22089,NLD000002800703,NLD,16.9,9.7,0,9.7,7.1,2.9,29.6,39.6,26.6,3,29.6,8,3.7,ab,2,1,1
22090,NLD000002800694,NLD,18.5,4.5,5.9,10.4,8.5,2.7,32.1,43.3,28.9,3.2,32.1,17,1.888235294,abab,4,1,1
22091,NLD000002800704,NLD,8.8,10.2,0,10.2,12.3,2.2,22.1,36.6,19,3.1,22.1,10,2.21,ab,2,1,1
22092,NLD000010402581,NLD,23,7.9,0,7.9,15.2,4.5,34.1,53.8,30.9,3.2,34.1,10,3.41,ab,2,1,1
22093,NLD000010402565,NLD,0,0,0,0,8.1,3.4,17.6,29.1,0,17.6,17.6,3,5.866666667,NA,0,0,1
22094,NLD000010402575,NLD,18.2,13.6,0,13.6,14.9,2.5,33.5,50.9,31.8,1.7,33.5,8,4.1875,ab,2,1,1
22095,NLD000010402573,NLD,12.8,13.8,0,13.8,11.6,4.4,28,44,26.6,1.4,28,10,2.8,ab,2,1,1
22096,NLD000010402588,NLD,21.9,7.5,0,7.5,9.3,3,33.9,46.2,29.4,4.5,33.9,12,2.825,aaaaab,6,1,1
22097,NLD000010402572,NLD,8.1,6.4,0,6.4,11.4,3.6,15.5,30.5,14.5,1,15.5,8,1.9375,ab,2,1,1
22098,NLD000010402571,NLD,4.7,0,31.2,31.2,12,4.7,62.4,79.1,35.9,26.5,62.4,19,3.284210526,ba,2,0,1
22099,NLD000012903194,NLD,0,10,0,10,9.6,3,10,22.6,10,0,10,4,2.5,b,1,0,1
22100,NLD000012903205,NLD,20.5,6.6,10.9,17.5,13.5,2.8,41.2,57.5,38,3.2,41.2,13,3.169230769,abb,3,1,1
22101,NLD000012903207,NLD,11.5,0,20,20,14.6,2.3,43.8,60.7,31.5,12.3,43.8,17,2.576470588,ba,2,0,1
22102,NLD000012903185,NLD,0,0,0,0,12.4,2.6,29.3,44.3,0,29.3,29.3,3,9.766666667,NA,0,0,1
22103,NLD000012903197,NLD,13.6,0,0,0,12.7,2.8,23.5,39,13.6,9.9,23.5,8,2.9375,a,1,0,1
22104,NLD000012903201,NLD,8.9,4.6,9.3,13.9,14.5,2.8,29.4,46.7,22.8,6.6,29.4,18,1.633333333,abb,3,1,1
22105,NLD000012903199,NLD,22.2,7.4,9.9,17.3,8.1,2.7,58.6,69.4,39.5,19.1,58.6,22,2.663636364,abab,4,1,1
22106,NLD000017204282,NLD,3.1,4.9,7.2,12.1,14.3,2.9,29.5,46.7,15.2,14.3,29.5,21,1.404761905,bab,3,1,1
22107,NLD000017204281,NLD,13.1,11.8,0,11.8,14.4,5.7,26.6,46.7,24.9,1.7,26.6,8,3.325,ab,2,1,1
22108,NLD000017204279,NLD,6.2,4,11,15,21.5,5.9,47.6,75,21.2,26.4,47.6,19,2.505263158,bab,3,1,1
22109,NLD000017204280,NLD,11.8,7.9,0,7.9,9.6,4.1,21.2,34.9,19.7,1.5,21.2,8,2.65,ab,2,1,1
22110,NLD000012603119,NLD,0,0,0,0,3.7,4.7,41.6,50,0,41.6,41.6,3,13.86666667,NA,0,0,1
22111,NLD000012603106,NLD,20.3,10,0,10,25.3,12.8,35.9,74,30.3,5.6,35.9,10,3.59,ab,2,1,1
22112,NLD000012603123,NLD,9.3,7.5,21.3,28.8,8.4,2.4,40.3,51.1,38.1,2.2,40.3,13,3.1,bab,3,1,1
22113,NLD000012603121,NLD,5,9.9,0,9.9,15.7,3.7,16.1,35.5,14.9,1.2,16.1,8,2.0125,ab,2,1,1
22114,NLD000012603118,NLD,41.6,19.1,0,19.1,2.2,2.6,65.2,70,60.7,4.5,65.2,8,8.15,ab,2,1,1
22115,NLD000012603129,NLD,8.5,10.9,7.6,18.5,13.5,2.8,37.9,54.2,27,10.9,37.9,22,1.722727273,abab,4,1,1
22116,NLD000012603103,NLD,0,0,0,0,6.1,3.1,16,25.2,0,16,16,3,5.333333333,NA,0,0,1
22117,NLD000012603130,NLD,0,12.4,0,12.4,12.6,5.9,12.4,30.9,12.4,0,12.4,4,3.1,b,1,0,1
22118,NLD000003600903,NLD,17.7,8.3,0,8.3,5.8,3.5,27.2,36.5,26,1.2,27.2,8,3.4,ab,2,1,1
22119,NLD000003600894,NLD,25.7,14.5,0,14.5,13.9,3.7,41.4,59,40.2,1.2,41.4,8,5.175,ab,2,1,1
22120,NLD000003600896,NLD,4.1,8.2,16.9,25.1,16.3,4.1,31.3,51.7,29.2,2.1,31.3,13,2.407692308,bab,3,1,1
22121,NLD000003600886,NLD,0,0,0,0,13,11.6,27.4,52,0,27.4,27.4,3,9.133333333,NA,0,0,1
22122,NLD000003600891,NLD,14.7,7.9,4.3,12.2,11.5,3.6,33.5,48.6,26.9,6.6,33.5,20,1.675,abab,4,1,1
22123,NLD000003600902,NLD,0,0,7.9,7.9,10,4.6,13.4,28,7.9,5.5,13.4,8,1.675,b,1,0,1
22124,NLD000003600904,NLD,6.9,9.4,0,9.4,11,3,21.1,35.1,16.3,4.8,21.1,10,2.11,ab,2,1,1
22125,NLD000010002502,NLD,0,25.8,0,25.8,11.1,3.2,25.8,40.1,25.8,0,25.8,4,6.45,b,1,0,1
22126,NLD000010002484,NLD,20,7.1,8.8,15.9,16.6,3.6,41.3,61.5,35.9,5.4,41.3,17,2.429411765,abab,4,1,1
22127,NLD000010002489,NLD,19.4,16.4,9.4,25.8,31.1,2.9,54.1,88.1,45.2,8.9,54.1,20,2.705,abab,4,1,1
22128,NLD000010002490,NLD,13.4,8.4,0,8.4,9.6,5.3,22.8,37.7,21.8,1,22.8,8,2.85,ab,2,1,1
22129,NLD000010002492,NLD,24,12.7,8.8,21.5,10.5,2.6,49.9,63,45.5,4.4,49.9,19,2.626315789,abab,4,1,1
22130,NLD000010002478,NLD,9.2,6,0,6,13.4,2.5,23,38.9,15.2,7.8,23,11,2.090909091,ab,2,1,1
22131,NLD000007601865,NLD,0,0,0,0,15.5,5.1,4.1,24.7,0,4.1,4.1,3,1.366666667,NA,0,0,1
22132,NLD000007601866,NLD,12,0,0,0,22.8,7.3,18.6,48.7,12,6.6,18.6,7,2.657142857,a,1,0,1
22133,NLD000007601888,NLD,24.4,10.5,0,10.5,14.1,3,36.5,53.6,34.9,1.6,36.5,8,4.5625,ab,2,1,1
22134,NLD000007601879,NLD,13.5,27.2,0,27.2,14.6,3.5,42.1,60.2,40.7,1.4,42.1,9,4.677777778,ab,2,1,1
22135,NLD000007601880,NLD,6.3,3.9,18.4,22.3,23.7,5.1,30.3,59.1,28.6,1.7,30.3,17,1.782352941,bab,3,1,1
22136,NLD000007601872,NLD,0,0,0,0,21.4,44.3,0.1,65.8,0,0.1,0.1,3,0.033333333,NA,0,0,1
22137,NLD000007601878,NLD,15.1,6.6,9.3,15.9,20.7,4.8,38.3,63.8,31,7.3,38.3,20,1.915,abab,4,1,1
22138,NLD000014703640,NLD,18.1,0,0,0,12.2,2.5,37.2,51.9,18.1,19.1,37.2,7,5.314285714,a,1,0,1
22139,NLD000014703643,NLD,13.8,6.4,0,6.4,6.4,2.5,21.2,30.1,20.2,1,21.2,8,2.65,ab,2,1,1
22140,NLD000014703627,NLD,0,0,0,0,8.2,17.7,9.4,35.3,0,9.4,9.4,3,3.133333333,NA,0,0,1
22141,NLD000014703636,NLD,4.9,3.8,19.5,23.3,5.7,2.8,30.6,39.1,28.2,2.4,30.6,13,2.353846154,bab,3,1,1
22142,NLD000014703629,NLD,0,26.9,0,26.9,6.4,2.3,38.4,47.1,26.9,11.5,38.4,7,5.485714286,b,1,0,1
22143,NLD000014703635,NLD,0,0,0,0,17.4,3,27.3,47.7,0,27.3,27.3,3,9.1,NA,0,0,1
22144,NLD000014703626,NLD,2.5,4.4,12,16.4,16.4,4,20.9,41.3,18.9,2,20.9,13,1.607692308,bab,3,1,1
22145,NLD000013803430,NLD,5,9.9,23.2,33.1,26.2,2.6,40.4,69.2,38.1,2.3,40.4,13,3.107692308,bab,3,1,1
22146,NLD000013803413,NLD,14.6,14.6,0,14.6,21.1,4.9,32.1,58.1,29.2,2.9,32.1,10,3.21,ab,2,1,1
22147,NLD000013803436,NLD,12.3,5.3,0,5.3,24,7.2,19.9,51.1,17.6,2.3,19.9,8,2.4875,ab,2,1,1
22148,NLD000013803425,NLD,0,30.9,0,30.9,15.9,6.4,30.9,53.2,30.9,0,30.9,4,7.725,b,1,0,1
22149,NLD000013803431,NLD,0,0,0,0,11.4,4,25.1,40.5,0,25.1,25.1,3,8.366666667,NA,0,0,1
22150,NLD000013803429,NLD,12.1,7.7,0,7.7,5.7,2.7,20.9,29.3,19.8,1.1,20.9,8,2.6125,ab,2,1,1
22151,NLD000013803426,NLD,4.5,3.8,9.9,13.7,17.4,3.3,20.4,41.1,18.2,2.2,20.4,13,1.569230769,bab,3,1,1
22152,NLD000015403825,NLD,0,0,0,0,6.4,8.4,24.2,39,0,24.2,24.2,6,4.033333333,NA,0,0,1
22153,NLD000015403828,NLD,0,13.9,0,13.9,42.5,2.4,13.9,58.8,13.9,0,13.9,4,3.475,b,1,0,1
22154,NLD000015403814,NLD,0,0,0,0,14.9,2.5,11.7,29.1,0,11.7,11.7,3,3.9,NA,0,0,1
22155,NLD000015403818,NLD,9,9.3,0,9.3,14.1,4.8,19.4,38.3,18.3,1.1,19.4,8,2.425,ab,2,1,1
22156,NLD000015403831,NLD,4.3,5.9,22.1,28,9.2,3.4,39.8,52.4,32.3,7.5,39.8,18,2.211111111,bab,3,1,1
22157,NLD000015403809,NLD,3.1,8.8,8,16.8,18.1,2.9,22.2,43.2,19.9,2.3,22.2,13,1.707692308,bab,3,1,1
22158,NLD000016904201,NLD,0,0,0,0,12.8,8.1,4.6,25.5,0,4.6,4.6,3,1.533333333,NA,0,0,1
22159,NLD000016904207,NLD,0,12.5,0,12.5,10,2.3,12.5,24.8,12.5,0,12.5,4,3.125,b,1,0,1
22160,NLD000016904206,NLD,0,0,0,0,18.7,3.6,25.2,47.5,0,25.2,25.2,3,8.4,NA,0,0,1
22161,NLD000016904211,NLD,0,0,0,0,5.9,4.1,6.9,16.9,0,6.9,6.9,3,2.3,NA,0,0,1
22162,NLD000016904200,NLD,0,8.9,0,8.9,13.4,3.1,8.9,25.4,8.9,0,8.9,4,2.225,b,1,0,1
22163,NLD000016904198,NLD,27.8,0,0,0,9.4,3.3,55.1,67.8,27.8,27.3,55.1,15,3.673333333,a,1,0,1
22164,NLD000006401574,NLD,21.7,14.8,0,14.8,18.4,2.6,42.4,63.4,36.5,5.9,42.4,10,4.24,ab,2,1,1
22165,NLD000006401581,NLD,0,0,0,0,26.1,8.4,10.1,44.6,0,10.1,10.1,3,3.366666667,NA,0,0,1
22166,NLD000006401565,NLD,0,0,0,0,18.6,3.3,13.7,35.6,0,13.7,13.7,3,4.566666667,NA,0,0,1
22167,NLD000006401570,NLD,0,23.9,0,23.9,10.4,4.1,23.9,38.4,23.9,0,23.9,4,5.975,b,1,0,1
22168,NLD000006401563,NLD,7.1,5.7,11,16.7,14.7,6.4,26.4,47.5,23.8,2.6,26.4,13,2.030769231,bab,3,1,1
22169,NLD000006401572,NLD,15.5,5.7,0,5.7,10,4.7,24.7,39.4,21.2,3.5,24.7,8,3.0875,ab,2,1,1
22170,NLD000004001007,NLD,0,0,0,0,23.5,5.3,13.8,42.6,0,13.8,13.8,3,4.6,NA,0,0,1
22171,NLD000004000995,NLD,0,0,0,0,10.6,5.7,23.2,39.5,0,23.2,23.2,3,7.733333333,NA,0,0,1
22172,NLD000004001001,NLD,8.2,9.6,12.8,22.4,9.9,4.1,32.9,46.9,30.6,2.3,32.9,13,2.530769231,bab,3,1,1
22173,NLD000004000990,NLD,0,0,0,0,19.5,3,16.9,39.4,0,16.9,16.9,3,5.633333333,NA,0,0,1
22174,NLD000004000998,NLD,12.7,9.4,0,9.4,12,3.1,23.4,38.5,22.1,1.3,23.4,8,2.925,ab,2,1,1
22175,NLD000004000992,NLD,34.4,5.8,20.8,26.6,4.9,2.3,64.4,71.6,61,3.4,64.4,18,3.577777778,abab,4,1,1
22176,NLD000004001018,NLD,17.2,5.3,6.5,11.8,11.6,3,43.6,58.2,29,14.6,43.6,19,2.294736842,abb,3,1,1
22177,NLD000016204035,NLD,10.3,4.7,0,4.7,9.4,3.8,16.3,29.5,15,1.3,16.3,8,2.0375,ab,2,1,1
22178,NLD000016204014,NLD,3.8,6,13.2,19.2,11.7,2.6,25.9,40.2,23,2.9,25.9,13,1.992307692,bab,3,1,1
22179,NLD000016204026,NLD,14.7,8.7,7.1,15.8,10.4,3.5,38.3,52.2,30.5,7.8,38.3,17,2.252941176,abab,4,1,1
22180,NLD000016204020,NLD,22.2,11,0,11,23.9,3.6,35.1,62.6,33.2,1.9,35.1,8,4.3875,ab,2,1,1
22181,NLD000016204028,NLD,27.8,0,0,0,14.7,3.8,58.4,76.9,27.8,30.6,58.4,11,5.309090909,aaaaa,5,0,1
22182,NLD000016204022,NLD,0,20.8,0,20.8,6.7,3.9,20.8,31.4,20.8,0,20.8,4,5.2,b,1,0,1
22183,NLD000016204025,NLD,48.9,4.9,5.5,10.4,13.8,3.2,66.4,83.4,59.3,7.1,66.4,19,3.494736842,abab,4,1,1
22184,NLD000000100015,NLD,34.1,8.9,9.2,18.1,12.8,3.2,58.4,74.4,52.2,6.2,58.4,17,3.435294118,abab,4,1,1
22185,NLD000000100011,NLD,5.5,8.5,41.3,49.8,9.6,2.1,60,71.7,55.3,4.7,60,13,4.615384615,bab,3,1,1
22186,NLD000000100027,NLD,16.9,7.3,0,7.3,37,2.7,26.7,66.4,24.2,2.5,26.7,10,2.67,ab,2,1,1
22187,NLD000000100008,NLD,0,0,0,0,9.9,14.2,4.4,28.5,0,4.4,4.4,3,1.466666667,NA,0,0,1
22188,NLD000000100030,NLD,25.4,6.3,0,6.3,15,2.5,32.3,49.8,31.7,0.6,32.3,8,4.0375,ab,2,1,1
22189,NLD000000100003,NLD,5.1,7.3,32,39.3,16.1,3.6,47.5,67.2,44.4,3.1,47.5,13,3.653846154,bab,3,1,1
22190,NLD000000100013,NLD,0,0,0,0,4.6,0.7,12.3,17.6,0,12.3,12.3,3,4.1,NA,0,0,1
22191,NLD000000700160,NLD,0,27.1,0,27.1,12.7,4.3,27.1,44.1,27.1,0,27.1,4,6.775,b,1,0,1
22192,NLD000000700164,NLD,5.8,6,9.6,15.6,10.2,2.5,23.6,36.3,21.4,2.2,23.6,13,1.815384615,bab,3,1,1
22193,NLD000000700182,NLD,56.1,13.9,0,13.9,13.3,3.2,73,89.5,70,3,73,8,9.125,ab,2,1,1
22194,NLD000000700176,NLD,4,4.7,13.8,18.5,10.4,2.2,27.1,39.7,22.5,4.6,27.1,13,2.084615385,bab,3,1,1
22195,NLD000000700184,NLD,0,0,0,0,7.8,2.6,43.3,53.7,0,43.3,43.3,3,14.43333333,NA,0,0,1
22196,NLD000000700170,NLD,0,0,0,0,6.7,3.4,4.4,14.5,0,4.4,4.4,3,1.466666667,NA,0,0,1
22197,NLD000007901957,NLD,16.2,7.6,0,7.6,14.5,3.2,24.7,42.4,23.8,0.9,24.7,8,3.0875,ab,2,1,1
22198,NLD000007901951,NLD,5.7,6,17.5,23.5,22,4,30.4,56.4,29.2,1.2,30.4,13,2.338461538,bab,3,1,1
22199,NLD000007901956,NLD,0,0,0,0,28.4,3.2,15.2,46.8,0,15.2,15.2,3,5.066666667,NA,0,0,1
22200,NLD000007901938,NLD,0,0,0,0,24,3.2,30,57.2,0,30,30,3,10,NA,0,0,1
22201,NLD000013603363,NLD,0,0,0,0,13.7,3.3,57.1,74.1,0,57.1,57.1,3,19.03333333,NA,0,0,1
22202,NLD000013603376,NLD,18,0,0,0,19.3,2.2,28.1,49.6,18,10.1,28.1,12,2.341666667,a,1,0,1
22203,NLD000013603368,NLD,0,0,0,0,11.3,4.7,20.6,36.6,0,20.6,20.6,3,6.866666667,NA,0,0,1
22204,NLD000013603362,NLD,20.4,9.1,0,9.1,7.6,2.9,30.6,41.1,29.5,1.1,30.6,8,3.825,ab,2,1,1
22205,NLD000013603384,NLD,22.5,13.7,0,13.7,4.4,2.4,38.2,45,36.2,2,38.2,9,4.244444444,ab,2,1,1
22206,NLD000013603366,NLD,0,0,0,0,4.6,4.7,16.2,25.5,0,16.2,16.2,3,5.4,NA,0,0,1
22207,NLD000013603357,NLD,0,0,0,0,12.3,2.3,22.1,36.7,0,22.1,22.1,3,7.366666667,NA,0,0,1
22208,NLD000001700436,NLD,0,11.8,0,11.8,20.2,2.8,11.8,34.8,11.8,0,11.8,4,2.95,b,1,0,1
22209,NLD000001700429,NLD,4.3,5.2,18.6,23.8,9,2,30.6,41.6,28.1,2.5,30.6,13,2.353846154,bab,3,1,1
22210,NLD000001700430,NLD,17.2,4.4,12.1,16.5,13.9,3.7,36.2,53.8,33.7,2.5,36.2,17,2.129411765,abab,4,1,1
22211,NLD000001700443,NLD,9.3,8,0,8,12.4,2.8,18.5,33.7,17.3,1.2,18.5,8,2.3125,ab,2,1,1
22212,NLD000001700433,NLD,11.4,7.6,0,7.6,20.6,4.3,20.6,45.5,19,1.6,20.6,8,2.575,ab,2,1,1
22213,NLD000015503840,NLD,12.9,5.9,7.2,13.1,38.4,3.6,60.3,102.3,26,34.3,60.3,23,2.62173913,bab,3,1,1
22214,NLD000015503833,NLD,3.2,0,0,0,30.2,1,23,54.2,3.2,19.8,23,20,1.15,a,1,0,1
22215,NLD000015503841,NLD,0,0,0,0,12.7,22.9,0,35.6,0,0,0,3,0,NA,0,0,1
22216,NLD000015503860,NLD,0,0,0,0,3.8,2.3,27.8,33.9,0,27.8,27.8,3,9.266666667,NA,0,0,1
22217,NLD000012203004,NLD,22.4,0,0,0,5,4.2,35.2,44.4,22.4,12.8,35.2,11,3.2,aaaaa,5,0,1
22218,NLD000012203009,NLD,4.9,0,0,0,8.1,9.3,30.9,48.3,4.9,26,30.9,13,2.376923077,a,1,0,1
22219,NLD000012203011,NLD,0,17.9,0,17.9,16.8,2.8,17.9,37.5,17.9,0,17.9,4,4.475,b,1,0,1
22220,NLD000012203006,NLD,0,0,0,0,13.9,2.7,25.4,42,0,25.4,25.4,3,8.466666667,NA,0,0,1
22221,NLD000012203015,NLD,4.6,9,16,25,7.7,5.3,36.8,49.8,29.6,7.2,36.8,15,2.453333333,bab,3,1,1
22222,NLD000012203026,NLD,0,0,0,0,18.3,3.5,30.3,52.1,0,30.3,30.3,3,10.1,NA,0,0,1
22223,NLD000002000504,NLD,0,5.5,0,5.5,16.3,3,14.8,34.1,5.5,9.3,14.8,9,1.644444444,b,1,0,1
22224,NLD000002000513,NLD,5.2,0,0,0,7.5,3.2,34.4,45.1,5.2,29.2,34.4,13,2.646153846,a,1,0,1
22225,NLD000014303543,NLD,13.4,7.2,0,7.2,18.1,5.6,24.2,47.9,20.6,3.6,24.2,10,2.42,ab,2,1,1
22226,NLD000014303552,NLD,4.3,12.7,15,27.7,15,3.9,36.2,55.1,32,4.2,36.2,13,2.784615385,bab,3,1,1
22227,NLD000014303547,NLD,24.3,6.6,5.6,12.2,25,4.1,38.7,67.8,36.5,2.2,38.7,17,2.276470588,abab,4,1,1
22228,NLD000014303540,NLD,14.5,9.2,0,9.2,25.4,1.5,26.3,53.2,23.7,2.6,26.3,12,2.191666667,aaaaab,6,1,1
22229,NLD000014303539,NLD,18.7,7.1,0,7.1,14.9,4.1,27.5,46.5,25.8,1.7,27.5,8,3.4375,ab,2,1,1
22230,NLD000014303538,NLD,7.9,0,0,0,27.3,18.1,86.6,132,7.9,78.7,86.6,17,5.094117647,a,1,0,1
22231,NLD000014303544,NLD,25.6,8.1,9.8,17.9,18.3,4.1,61.1,83.5,43.5,17.6,61.1,25,2.444,abab,4,1,1
22232,NLD000009302321,NLD,4.8,9.2,0,9.2,14.3,2.2,80.3,96.8,14,66.3,80.3,17,4.723529412,ab,2,1,1
22233,NLD000009302308,NLD,0,14.4,0,14.4,13.5,2.9,14.4,30.8,14.4,0,14.4,4,3.6,b,1,0,1
22234,NLD000009302316,NLD,26,9.1,0,9.1,16,4.1,47.1,67.2,35.1,12,47.1,16,2.94375,aab,3,1,1
22235,NLD000009302319,NLD,29.5,0,0,0,41.2,3,44.6,88.8,29.5,15.1,44.6,11,4.054545455,a,1,0,1
22236,NLD000009302317,NLD,0,0,0,0,23.8,2.8,19.5,46.1,0,19.5,19.5,3,6.5,NA,0,0,1
22237,NLD000005501357,NLD,3.9,3.9,38.9,42.8,14.2,2.5,49.1,65.8,46.7,2.4,49.1,13,3.776923077,bab,3,1,1
22238,NLD000005501335,NLD,6.3,5.5,0,5.5,36.9,4.1,23.3,64.3,11.8,11.5,23.3,12,1.941666667,ab,2,1,1
22239,NLD000005501349,NLD,18.2,5.5,0,5.5,17.3,2.7,25.1,45.1,23.7,1.4,25.1,8,3.1375,ab,2,1,1
22240,NLD000005501356,NLD,0,0,0,0,17.8,2.9,17.3,38,0,17.3,17.3,3,5.766666667,NA,0,0,1
22241,NLD000005501353,NLD,0,0,0,0,10,7.2,24.7,41.9,0,24.7,24.7,3,8.233333333,NA,0,0,1
22242,NLD000005501354,NLD,12.5,15,0,15,12.6,4.5,29.6,46.7,27.5,2.1,29.6,8,3.7,ab,2,1,1
22243,NLD000005501342,NLD,2.8,4.3,6.6,10.9,12.6,2.6,16.6,31.8,13.7,2.9,16.6,13,1.276923077,bab,3,1,1
22244,NLD000005501338,NLD,20.1,7.3,5.3,12.6,26.2,2.6,38,66.8,32.7,5.3,38,17,2.235294118,abab,4,1,1
22245,NLD000006501587,NLD,0,0,0,0,12.8,3.2,16.9,32.9,0,16.9,16.9,3,5.633333333,NA,0,0,1
22246,NLD000006501606,NLD,12.8,7.9,0,7.9,20.8,3.1,24.1,48,20.7,3.4,24.1,8,3.0125,ab,2,1,1
22247,NLD000006501601,NLD,0,0,0,0,13.3,2.9,23.6,39.8,0,23.6,23.6,4,5.9,NA,0,0,1
22248,NLD000006501607,NLD,0,0,0,0,13.8,7.5,10.6,31.9,0,10.6,10.6,3,3.533333333,NA,0,0,1
22249,NLD000006501588,NLD,0,11.1,0,11.1,12.6,5.4,11.1,29.1,11.1,0,11.1,4,2.775,b,1,0,1
22250,NLD000008402061,NLD,13.5,17,0,17,6.9,3,43.5,53.4,30.5,13,43.5,15,2.9,ab,2,1,1
22251,NLD000008402074,NLD,0,0,0,0,17.5,4.9,19.9,42.3,0,19.9,19.9,3,6.633333333,NA,0,0,1
22252,NLD000008402072,NLD,17.8,5.9,8.1,14,11.7,3,34.5,49.2,31.8,2.7,34.5,17,2.029411765,abab,4,1,1
22253,NLD000008402082,NLD,22.3,6.1,0,6.1,6.5,3.2,29.6,39.3,28.4,1.2,29.6,8,3.7,ab,2,1,1
22254,NLD000008402084,NLD,17.9,7.2,0,7.2,16.5,2.3,28.2,47,25.1,3.1,28.2,10,2.82,ab,2,1,1
22255,NLD000005001247,NLD,0,0,0,0,17.6,3.8,19.4,40.8,0,19.4,19.4,3,6.466666667,NA,0,0,1
22256,NLD000005001251,NLD,12.2,12.3,5.7,18,14.3,6.8,33.2,54.3,30.2,3,33.2,17,1.952941176,abab,4,1,1
22257,NLD000005001254,NLD,0,0,0,0,11.1,5.8,26,42.9,0,26,26,3,8.666666667,NA,0,0,1
22258,NLD000005001250,NLD,0,0,0,0,9.9,3.2,18.7,31.8,0,18.7,18.7,3,6.233333333,NA,0,0,1
22259,NLD000005001252,NLD,13.8,6.8,0,6.8,8.2,4.1,22.4,34.7,20.6,1.8,22.4,8,2.8,ab,2,1,1
22260,NLD000001100272,NLD,0,0,0,0,6.4,6.4,39.7,52.5,0,39.7,39.7,3,13.23333333,NA,0,0,1
22261,NLD000001100288,NLD,0,21.2,0,21.2,7.8,3.7,21.2,32.7,21.2,0,21.2,4,5.3,b,1,0,1
22262,NLD000001100284,NLD,14.4,9.7,0,9.7,8.1,2.1,27.1,37.3,24.1,3,27.1,10,2.71,ab,2,1,1
22263,NLD000001100282,NLD,7.1,0,0,0,15.6,8.5,30.6,54.7,7.1,23.5,30.6,21,1.457142857,a,1,0,1
22264,NLD000001100291,NLD,30.2,0,0,0,6.5,2.7,40,49.2,30.2,9.8,40,8,5,a,1,0,1
22265,NLD000001100280,NLD,0,0,0,0,7.2,5,18.2,30.4,0,18.2,18.2,3,6.066666667,NA,0,0,1
22266,NLD000014903681,NLD,8.4,7.5,0,7.5,10.7,2.5,16.6,29.8,15.9,0.7,16.6,8,2.075,ab,2,1,1
22267,NLD000014903689,NLD,23,6.1,0,6.1,12.1,2.6,30.6,45.3,29.1,1.5,30.6,8,3.825,ab,2,1,1
22268,NLD000014903690,NLD,0,19.2,0,19.2,6.2,2.9,19.2,28.3,19.2,0,19.2,4,4.8,b,1,0,1
22269,NLD000014903679,NLD,22.4,21.3,6.1,27.4,4,4.9,53.4,62.3,49.8,3.6,53.4,17,3.141176471,abab,4,1,1
22270,NLD000002500623,NLD,0,0,0,0,10.7,3.9,6.6,21.2,0,6.6,6.6,4,1.65,NA,0,0,1
22271,NLD000002500625,NLD,0,13.6,0,13.6,16.7,3.3,13.6,33.6,13.6,0,13.6,4,3.4,b,1,0,1
22272,NLD000002500630,NLD,16,0,0,0,10.5,2.8,28.7,42,16,12.7,28.7,10,2.87,a,1,0,1
22273,NLD000002500614,NLD,30.8,0,0,0,18.1,2.4,49.9,70.4,30.8,19.1,49.9,19,2.626315789,a,1,0,1
22274,NLD000002500635,NLD,12.9,4.9,4.9,9.8,17.4,2.9,26.4,46.7,22.7,3.7,26.4,19,1.389473684,abab,4,1,1
22275,NLD000002500629,NLD,15.5,13.3,24.2,37.5,16.1,7.1,59.6,82.8,53,6.6,59.6,13,4.584615385,bab,3,1,1
22276,NLD000002500610,NLD,4.9,4.4,13.7,18.1,30.2,2.3,32.5,65,23,9.5,32.5,13,2.5,bab,3,1,1
22277,NLD000014803651,NLD,0,0,0,0,24.2,4.2,38.8,67.2,0,38.8,38.8,3,12.93333333,NA,0,0,1
22278,NLD000014803677,NLD,14.9,0,0,0,9.1,2.3,41.8,53.2,14.9,26.9,41.8,12,3.483333333,a,1,0,1
22279,NLD000014803667,NLD,21.3,8.5,31,39.5,5.8,14.2,64.8,84.8,60.8,4,64.8,18,3.6,abab,4,1,1
22280,NLD000014803654,NLD,5.7,3.9,11.5,15.4,7.3,2.5,23.6,33.4,21.1,2.5,23.6,13,1.815384615,bab,3,1,1
22281,NLD000014803676,NLD,22.2,0,0,0,9.1,2,52.9,64,22.2,30.7,52.9,15,3.526666667,a,1,0,1
22282,NLD000014803653,NLD,0,0,0,0,9.7,3.5,11.3,24.5,0,11.3,11.3,3,3.766666667,NA,0,0,1
22283,NLD000014803658,NLD,0,12.6,0,12.6,14.3,3.2,12.6,30.1,12.6,0,12.6,4,3.15,b,1,0,1
22284,NLD000008802189,NLD,9.4,10.2,0,10.2,21.8,2.4,25,49.2,19.6,5.4,25,11,2.272727273,ab,2,1,1
22285,NLD000008802188,NLD,0,6.5,33.4,39.9,14.2,2.1,42.8,59.1,39.9,2.9,42.8,14,3.057142857,bbb,3,0,1
22286,NLD000008802172,NLD,0,0,0,0,2.3,3.9,38,44.2,0,38,38,12,3.166666667,NA,0,0,1
