ID,cnt,time_a,time_b1,time_b2,time_b3,time_b4,time_start,time_solving,time_total,time_answer,time_irrelevent,time_explore_relevent,time_ticket_explore,time_explore_total
CZE000025704525,CZE,44.8,14.2,0,8.9,0,17.3,70.9,88.2,67.9,3,53.7,0,56.7
CZE000025704526,CZE,0,0,0,0,0,21.6,29.3,50.9,0,29.3,0,0,29.3
CZE000025704518,CZE,0,26.3,0,0,0,32.8,26.3,59.1,26.3,0,0,0,0
CZE000025704521,CZE,18.3,0,0,0,0,10.7,43.2,53.9,18.3,24.9,18.3,0,43.2
CZE000025704528,CZE,5.8,4.2,0,6.1,0,17.7,17.7,35.4,16.1,1.6,11.9,0,13.5
CZE000025704519,CZE,0,0,0,0,0,19.8,21.3,41.1,0,21.3,0,0,21.3
CZE000016702983,CZE,7.2,13.3,0,20.1,0,15,43.5,58.5,40.6,2.9,27.3,0,30.2
CZE000016702989,CZE,22.1,5.3,0,0,0,9.8,28.5,38.3,27.4,1.1,22.1,0,23.2
CZE000016702988,CZE,24.8,16.3,0,0,0,34.5,45.1,79.6,41.1,4,24.8,0,28.8
CZE000016702984,CZE,0,0,70.6,0,0,17.8,70.6,88.4,70.6,0,0,15.7,141.2
CZE000006401188,CZE,0,0,0,0,0,9.8,16.1,25.9,0,16.1,0,0,16.1
CZE000006401190,CZE,0,0,0,0,0,10.6,55.1,65.7,0,55.1,0,0,55.1
CZE000006401181,CZE,32.6,12.7,0,7.2,0,20.9,55.7,76.6,52.5,3.2,39.8,0,43
CZE000006401182,CZE,6.7,5.4,0,30.2,0,16.9,45,61.9,42.3,2.7,36.9,0,39.6
CZE000006401189,CZE,0,0,0,0,0,21.5,41,62.5,0,41,0,0,41
CZE000006401194,CZE,0,0,12.4,0,0,42.7,12.4,55.1,12.4,0,0,2.7,24.8
CZE000006401183,CZE,0,0,0,0,0,20.2,17.5,37.7,0,17.5,0,0,17.5
CZE000006401196,CZE,14.1,16.5,0,17.9,0,38.2,51,89.2,48.5,2.5,32,0,34.5
CZE000015302774,CZE,0,0,0,0,0,17.2,9.4,26.6,0,9.4,0,0,9.4
CZE000015302772,CZE,14.7,14.2,0,13.4,0,11.5,50.6,62.1,42.3,8.3,28.1,0,36.4
CZE000015302776,CZE,5.7,4.3,0,23.5,0,23,39.5,62.5,33.5,6,29.2,0,35.2
CZE000011902123,CZE,12.8,15.1,0,17.3,0,24.3,47.6,71.9,45.2,2.4,30.1,0,32.5
CZE000011902121,CZE,13.5,7.7,0,13.7,0,21.8,41.6,63.4,34.9,6.7,27.2,0,33.9
CZE000024604328,CZE,0,33.1,0,0,0,14.4,33.1,47.5,33.1,0,0,0,0
CZE000024604317,CZE,91.7,0,0,0,0,11.6,120.6,132.2,91.7,28.9,91.7,0,120.6
CZE000024604314,CZE,4.4,5.4,0,15.2,0,4.8,38.8,43.6,25,13.8,19.6,0,33.4
CZE000024604330,CZE,10.8,10.3,0,36.2,0,22.1,60.4,82.5,57.3,3.1,47,0,50.1
CZE000024604332,CZE,0,0,0,0,0,10.7,7,17.7,0,7,0,0,7
CZE000024604321,CZE,0,11.8,0,0,0,22.1,11.8,33.9,11.8,0,0,0,0
CZE000004900880,CZE,5.7,7.4,0,0,0,14.7,35.7,50.4,13.1,22.6,5.7,0,28.3
CZE000004900904,CZE,0,0,0,0,0,19.6,37,56.6,0,37,0,0,37
CZE000004900887,CZE,0,20.5,0,0,0,17.4,20.5,37.9,20.5,0,0,0,0
CZE000004900891,CZE,0,19.7,0,0,0,18.3,19.7,38,19.7,0,0,0,0
CZE000004900908,CZE,13.2,0,0,0,0,33.4,24.8,58.2,13.2,11.6,13.2,0,24.8
CZE000004900900,CZE,3.5,5.9,0,0,10.4,19.2,29,48.2,19.8,9.2,13.9,4.3,23.1
CZE000000100020,CZE,0,45.6,0,0,0,18.7,45.6,64.3,45.6,0,0,0,0
CZE000000100011,CZE,21.7,7.9,0,7.1,0,25.5,43,68.5,36.7,6.3,28.8,0,35.1
CZE000000100031,CZE,37.2,7.5,0,13.5,0,20.9,67.1,88,58.2,8.9,50.7,0,59.6
CZE000000100012,CZE,17.1,14.5,0,0,0,5.5,32.8,38.3,31.6,1.2,17.1,0,18.3
CZE000000100003,CZE,16.6,6.3,0,8.1,0,17.1,35.2,52.3,31,4.2,24.7,0,28.9
CZE000000100018,CZE,0,21.8,0,0,0,27.1,21.8,48.9,21.8,0,0,0,0
CZE000000100006,CZE,4.8,11.4,0,12.3,0,19.8,30.8,50.6,28.5,2.3,17.1,0,19.4
CZE000019703451,CZE,0,19.4,0,0,0,21.2,19.4,40.6,19.4,0,0,0,0
CZE000019703460,CZE,0,26.2,0,0,0,14.4,26.2,40.6,26.2,0,0,0,0
CZE000019703450,CZE,0,18.3,0,0,0,12.8,18.3,31.1,18.3,0,0,0,0
CZE000019703449,CZE,0,37.5,0,0,0,16.8,37.5,54.3,37.5,0,0,0,0
CZE000019703433,CZE,13,8.1,0,0,0,10.2,22.2,32.4,21.1,1.1,13,0,14.1
CZE000019703443,CZE,0,0,0,0,0,22.7,14,36.7,0,14,0,0,14
CZE000024304288,CZE,0,0,0,0,0,17.4,13.8,31.2,0,13.8,0,0,13.8
CZE000024304292,CZE,0,41.9,0,0,0,16.8,41.9,58.7,41.9,0,0,0,0
CZE000024304294,CZE,0,31.8,0,0,0,18.1,31.8,49.9,31.8,0,0,0,0
CZE000024304268,CZE,20.1,18.8,0,0,0,29.5,40,69.5,38.9,1.1,20.1,0,21.2
CZE000024304282,CZE,0,0,0,0,0,13.2,38.7,51.9,0,38.7,0,0,38.7
CZE000024304269,CZE,12,0,0,13.2,0,24,37.6,61.6,25.2,12.4,25.2,0,37.6
CZE000024304290,CZE,0,15.9,0,0,0,16,15.9,31.9,15.9,0,0,0,0
CZE000024304281,CZE,22.1,0,0,0,0,16.8,39.9,56.7,22.1,17.8,22.1,0,39.9
CZE000004700825,CZE,0,29.9,0,0,0,17,29.9,46.9,29.9,0,0,0,0
CZE000004700838,CZE,0,0,0,0,0,18.5,21.9,40.4,0,21.9,0,0,21.9
CZE000004700824,CZE,11,0,0,0,0,18.2,40.2,58.4,11,29.2,11,0,40.2
CZE000004700836,CZE,0,0,0,0,0,6.2,15.7,21.9,0,15.7,0,0,15.7
CZE000004700843,CZE,0,16.5,0,0,0,23.7,16.5,40.2,16.5,0,0,0,0
CZE000004700828,CZE,18.1,7.3,0,0,0,16.6,26.2,42.8,25.4,0.8,18.1,0,18.9
CZE000013802492,CZE,44.9,7.2,0,0,0,13.8,54.4,68.2,52.1,2.3,44.9,0,47.2
CZE000013802506,CZE,24.3,0,0,0,0,17.1,30.1,47.2,24.3,5.8,24.3,0,30.1
CZE000013802507,CZE,5.2,5.7,0,0,20.6,19.5,34.5,54,31.5,3,25.8,3.7,28.8
CZE000013802488,CZE,19.5,0,11.9,0,0,17.9,33.4,51.3,31.4,2,19.5,8.1,45.3
CZE000013802489,CZE,0,0,0,0,0,19.2,59.2,78.4,0,59.2,0,0,59.2
CZE000013802497,CZE,4.8,13.5,0,0,0,11.3,40.6,51.9,18.3,22.3,4.8,0,27.1
CZE000021703833,CZE,3.6,9,0,9.7,0,15.4,36.8,52.2,22.3,14.5,13.3,0,27.8
CZE000021703816,CZE,3.6,5.2,0,19.7,0,25.3,31.5,56.8,28.5,3,23.3,0,26.3
CZE000021703810,CZE,0,0,0,0,0,25.8,10.8,36.6,0,10.8,0,0,10.8
CZE000021703802,CZE,8.8,0,0,0,0,10,45,55,8.8,36.2,8.8,0,45
CZE000021703821,CZE,0,0,0,0,0,22.4,6.9,29.3,0,6.9,0,0,6.9
CZE000021703819,CZE,0,24.1,0,0,0,11.5,24.1,35.6,24.1,0,0,0,0
CZE000000300081,CZE,14.3,17.1,0,9.6,0,63.5,43.2,106.7,41,2.2,23.9,0,26.1
CZE000000300092,CZE,0,22.4,0,0,0,10.4,22.4,32.8,22.4,0,0,0,0
CZE000000300080,CZE,21.2,12,0,0,0,7.3,35.2,42.5,33.2,2,21.2,0,23.2
CZE000000300071,CZE,34.1,0,0,0,0,11.4,44.6,56,34.1,10.5,34.1,0,44.6
CZE000000300090,CZE,5.8,7.1,0,18.9,0,6.3,33.8,40.1,31.8,2,24.7,0,26.7
CZE000000300075,CZE,15.1,0,10.6,0,0,17.2,27.1,44.3,25.7,1.4,15.1,2.8,37.7
CZE000000300088,CZE,0,21.6,0,0,0,11.2,21.6,32.8,21.6,0,0,0,0
CZE000000300065,CZE,26.1,35.9,0,0,0,14.9,63.1,78,62,1.1,26.1,0,27.2
CZE000004300753,CZE,34.3,8.9,0,0,0,9.7,44.5,54.2,43.2,1.3,34.3,0,35.6
CZE000004300740,CZE,14.4,11.3,0,0,0,21.4,26.9,48.3,25.7,1.2,14.4,0,15.6
CZE000004300745,CZE,0,8,0,0,0,18.4,8,26.4,8,0,0,0,0
CZE000004300761,CZE,0,0,0,0,0,23.4,38.6,62,0,38.6,0,0,38.6
CZE000004300750,CZE,0,0,0,0,0,24.6,6.6,31.2,0,6.6,0,0,6.6
CZE000005501014,CZE,35.2,10.7,0,0,0,23.2,46.8,70,45.9,0.9,35.2,0,36.1
CZE000005500994,CZE,18.7,0,18,0,0,19.8,39.2,59,36.7,2.5,18.7,13.5,57.2
CZE000005500997,CZE,0,14.5,0,0,0,7.9,14.5,22.4,14.5,0,0,0,0
CZE000005501016,CZE,0,0,0,0,0,8.5,24,32.5,0,24,0,0,24
CZE000005500999,CZE,0,0,32.6,0,0,27.8,32.6,60.4,32.6,0,0,17.2,65.2
CZE000005501007,CZE,0,24.6,0,0,0,18.5,24.6,43.1,24.6,0,0,0,0
CZE000005501008,CZE,0,30.4,0,0,0,9.3,30.4,39.7,30.4,0,0,0,0
CZE000005500996,CZE,0,30.4,0,0,0,21.3,30.4,51.7,30.4,0,0,0,0
CZE000009901758,CZE,0,28.8,0,0,0,29.7,28.8,58.5,28.8,0,0,0,0
CZE000009901761,CZE,0,0,0,0,32.6,10.3,55.9,66.2,32.6,23.3,32.6,8.1,55.9
CZE000009901760,CZE,0,22.7,0,0,0,4.1,22.7,26.8,22.7,0,0,0,0
CZE000009901755,CZE,0,42.6,0,0,0,8.7,42.6,51.3,42.6,0,0,0,0
CZE000009901752,CZE,0,0,0,0,0,19.5,18.2,37.7,0,18.2,0,0,18.2
CZE000009901764,CZE,0,0,0,0,0,42.3,21,63.3,0,21,0,0,21
CZE000009901753,CZE,0,5.7,0,0,0,10,5.7,15.7,5.7,0,0,0,0
CZE000009901770,CZE,5.6,7.9,0,0,0,20.7,14.7,35.4,13.5,1.2,5.6,0,6.8
CZE000024704340,CZE,0,0,0,0,0,19.7,18.3,38,0,18.3,0,0,18.3
CZE000024704349,CZE,42,11.1,0,0,0,25.1,54.4,79.5,53.1,1.3,42,0,43.3
CZE000024704367,CZE,0,21.4,0,0,0,27.1,21.4,48.5,21.4,0,0,0,0
CZE000024704337,CZE,4.5,5.2,0,24.6,0,19.5,36.6,56.1,34.3,2.3,29.1,0,31.4
CZE000024704355,CZE,11.2,9.4,0,0,0,17.3,22,39.3,20.6,1.4,11.2,0,12.6
CZE000024704339,CZE,0,0,0,0,0,22.3,15.3,37.6,0,15.3,0,0,15.3
CZE000024704363,CZE,0,0,0,0,0,16.5,28.4,44.9,0,28.4,0,0,28.4
CZE000002900515,CZE,0,0,0,0,0,18.8,39,57.8,0,39,0,0,39
CZE000002900522,CZE,0,0,0,0,0,26,20.9,46.9,0,20.9,0,0,20.9
CZE000002900508,CZE,34.9,0,0,0,0,9.3,44.9,54.2,34.9,10,34.9,0,44.9
CZE000002900505,CZE,0,28.5,0,0,0,31.3,28.5,59.8,28.5,0,0,0,0
CZE000002900507,CZE,0,0,0,0,0,5.4,26.4,31.8,0,26.4,0,0,26.4
CZE000002900509,CZE,0,0,0,0,0,15.6,8.5,24.1,0,8.5,0,0,8.5
CZE000002900517,CZE,0,15.5,0,0,0,13.2,34.9,48.1,15.5,19.4,0,0,19.4
CZE000026504699,CZE,0,13.4,0,0,0,13.3,13.4,26.7,13.4,0,0,0,0
CZE000026504685,CZE,0,15.6,0,0,0,20.6,15.6,36.2,15.6,0,0,0,0
CZE000026504692,CZE,0,0,0,0,0,15.2,36.4,51.6,0,36.4,0,0,36.4
CZE000026504678,CZE,4.6,11.3,0,23.3,0,13,43.8,56.8,39.2,4.6,27.9,0,32.5
CZE000026504696,CZE,0,0,0,0,0,8.8,23.8,32.6,0,23.8,0,0,23.8
CZE000026504686,CZE,0,0,0,0,0,18.1,19.7,37.8,0,19.7,0,0,19.7
CZE000008601506,CZE,0,24.2,0,0,0,48.9,24.2,73.1,24.2,0,0,0,0
CZE000008601503,CZE,0,52.4,0,0,0,15.5,52.4,67.9,52.4,0,0,0,0
CZE000020203533,CZE,0,0,0,0,0,26.9,38.4,65.3,0,38.4,0,0,38.4
CZE000020203524,CZE,8.1,14.2,0,12,0,13.2,36.5,49.7,34.3,2.2,20.1,0,22.3
CZE000020203539,CZE,0,0,0,0,0,16.2,31.1,47.3,0,31.1,0,0,31.1
CZE000020203531,CZE,0,0,0,0,0,17,22.3,39.3,0,22.3,0,0,22.3
CZE000020203523,CZE,0,0,0,0,0,30.9,35.4,66.3,0,35.4,0,0,35.4
CZE000020203529,CZE,0,11.6,0,0,0,33.3,11.6,44.9,11.6,0,0,0,0
CZE000023804185,CZE,0,28.2,0,0,0,14.6,28.2,42.8,28.2,0,0,0,0
CZE000023804186,CZE,18.3,8.3,0,9.7,0,20.3,44.7,65,36.3,8.4,28,0,36.4
CZE000023804181,CZE,0,10.7,0,0,0,16.7,10.7,27.4,10.7,0,0,0,0
CZE000023804184,CZE,0,34.9,0,0,0,13.6,34.9,48.5,34.9,0,0,0,0
CZE000023804206,CZE,0,14.2,0,0,0,8.7,29.2,37.9,14.2,15,0,0,15
CZE000023804189,CZE,0,0,0,0,0,8.9,11.9,20.8,0,11.9,0,0,11.9
CZE000023804205,CZE,0,0,0,0,0,1.5,16.4,17.9,0,16.4,0,0,16.4
CZE000007001276,CZE,0,22.9,0,0,0,13.6,22.9,36.5,22.9,0,0,0,0
CZE000007001282,CZE,0,5.2,0,0,0,15.4,5.2,20.6,5.2,0,0,0,0
CZE000007001275,CZE,3.4,4.9,0,9.7,0,13.6,19.7,33.3,18,1.7,13.1,0,14.8
CZE000007001286,CZE,0,24.1,0,0,0,16.3,24.1,40.4,24.1,0,0,0,0
CZE000007001265,CZE,0,16.9,0,0,0,38.9,16.9,55.8,16.9,0,0,0,0
CZE000007001264,CZE,24.3,8.5,0,12.4,0,19.9,50.5,70.4,45.2,5.3,36.7,0,42
CZE000025904559,CZE,0,0,0,0,0,52.3,3.7,56,0,3.7,0,0,3.7
CZE000025904540,CZE,0,25.1,0,0,0,22.9,25.1,48,25.1,0,0,0,0
CZE000025904546,CZE,0,0,0,0,0,7,17.9,24.9,0,17.9,0,0,17.9
CZE000025904541,CZE,0,22.9,0,0,0,14.8,22.9,37.7,22.9,0,0,0,0
CZE000025904558,CZE,5.9,7.9,0,32.7,0,28.6,49.1,77.7,46.5,2.6,38.6,0,41.2
CZE000025904556,CZE,9.3,5.2,0,5.5,0,17.3,24.5,41.8,20,4.5,14.8,0,19.3
CZE000002700454,CZE,3.4,8.2,0,30.5,0,21.9,54.1,76,42.1,12,33.9,0,45.9
CZE000002700449,CZE,6.4,8.7,0,22.7,0,24.7,41.7,66.4,37.8,3.9,29.1,0,33
CZE000002700452,CZE,0,28.1,0,0,0,20.5,28.1,48.6,28.1,0,0,0,0
CZE000002700448,CZE,8.2,23.7,0,60.4,0,12,95.4,107.4,92.3,3.1,68.6,0,71.7
CZE000002700443,CZE,0,34.3,0,0,0,21,34.3,55.3,34.3,0,0,0,0
CZE000016402942,CZE,0,8.4,0,0,0,21,8.4,29.4,8.4,0,0,0,0
CZE000016402944,CZE,0,0,0,0,0,25.6,36.5,62.1,0,36.5,0,0,36.5
CZE000016402933,CZE,7.2,17.4,0,0,12.3,16.3,64.8,81.1,36.9,27.9,19.5,6.2,47.4
CZE000016402931,CZE,0,0,0,0,0,21.2,26.4,47.6,0,26.4,0,0,26.4
CZE000016402937,CZE,0,0,0,0,0,12.8,25.7,38.5,0,25.7,0,0,25.7
CZE000016402936,CZE,0,7.3,0,0,0,14.9,7.3,22.2,7.3,0,0,0,0
CZE000010001793,CZE,10.9,0,0,0,0,12.2,16.3,28.5,10.9,5.4,10.9,0,16.3
CZE000010001778,CZE,0,8.8,0,0,0,9.5,8.8,18.3,8.8,0,0,0,0
CZE000010001794,CZE,0,0,0,0,0,37.3,28.2,65.5,0,28.2,0,0,28.2
CZE000010001781,CZE,0,12.6,0,0,0,16.4,12.6,29,12.6,0,0,0,0
CZE000010001783,CZE,4.6,10.9,0,27.2,0,10.1,49.1,59.2,42.7,6.4,31.8,0,38.2
CZE000010001782,CZE,16.6,4.2,0,13.1,0,20.6,55.2,75.8,33.9,21.3,29.7,0,51
CZE000010001784,CZE,0,0,0,0,0,33.9,21.4,55.3,0,21.4,0,0,21.4
CZE000019403376,CZE,5.4,9.6,0,31,0,9.4,48.2,57.6,46,2.2,36.4,0,38.6
CZE000019403384,CZE,0,0,0,0,0,12.4,43.8,56.2,0,43.8,0,0,43.8
CZE000019403386,CZE,0,28.4,0,0,0,16.9,28.4,45.3,28.4,0,0,0,0
CZE000019403378,CZE,4.1,6,0,26.5,0,13.6,39.2,52.8,36.6,2.6,30.6,0,33.2
CZE000019403381,CZE,0,0,0,0,0,9.9,9.7,19.6,0,9.7,0,0,9.7
CZE000001300173,CZE,0,27.3,0,0,0,11.6,27.3,38.9,27.3,0,0,0,0
CZE000001300179,CZE,17.6,0,0,0,0,17.1,28.3,45.4,17.6,10.7,17.6,0,28.3
CZE000001300178,CZE,0,13.5,0,0,0,12.2,13.5,25.7,13.5,0,0,0,0
CZE000001300171,CZE,4,5,0,20.3,0,24.9,31.6,56.5,29.3,2.3,24.3,0,26.6
CZE000018403240,CZE,15.4,14.1,0,0,0,22,30.8,52.8,29.5,1.3,15.4,0,16.7
CZE000018403243,CZE,0,6.4,0,0,0,19.4,25.6,45,6.4,19.2,0,0,19.2
CZE000018403247,CZE,7.7,9.9,0,11.5,0,26.2,31.1,57.3,29.1,2,19.2,0,21.2
CZE000018403251,CZE,2.6,3.4,0,23.8,0,31.2,42,73.2,29.8,12.2,26.4,0,38.6
CZE000010501882,CZE,0,34.7,0,0,0,12.3,51.8,64.1,34.7,17.1,0,0,17.1
CZE000010501873,CZE,0,18.2,0,0,0,22.2,18.2,40.4,18.2,0,0,0,0
CZE000010501879,CZE,0,0,0,0,0,15.5,33.2,48.7,0,33.2,0,0,33.2
CZE000010501869,CZE,41.1,6.7,0,0,0,7.5,50.2,57.7,47.8,2.4,41.1,0,43.5
CZE000010501871,CZE,0,0,0,6.8,0,19.1,65.7,84.8,6.8,58.9,6.8,0,65.7
CZE000023304075,CZE,0,0,0,0,0,25.6,15.7,41.3,0,15.7,0,0,15.7
CZE000023304079,CZE,19.1,8,0,0,0,8.7,28.4,37.1,27.1,1.3,19.1,0,20.4
CZE000023304080,CZE,0,0,0,18.2,0,16.5,25,41.5,18.2,6.8,18.2,0,25
CZE000023304074,CZE,0,0,0,0,0,0,0,0,0,0,0,0,0
CZE000009201620,CZE,0,0,0,0,0,10.6,11.6,22.2,0,11.6,0,0,11.6
CZE000009201614,CZE,45.1,6.5,0,19.4,0,16.2,74.2,90.4,71,3.2,64.5,0,67.7
CZE000009201615,CZE,13.4,11.7,0,0,0,10.1,25.8,35.9,25.1,0.7,13.4,0,14.1
CZE000009201623,CZE,0,50.8,0,0,0,20.2,50.8,71,50.8,0,0,0,0
CZE000009201616,CZE,5.7,0,0,0,0,16.3,16.9,33.2,5.7,11.2,5.7,0,16.9
CZE000014202559,CZE,0,0,0,0,0,15.4,34.1,49.5,0,34.1,0,0,34.1
CZE000014202549,CZE,0,0,0,0,0,20.3,21.6,41.9,0,21.6,0,0,21.6
CZE000014202547,CZE,0,0,0,0,0,0,0,0,0,0,0,0,0
CZE000014202551,CZE,0,50,0,0,0,12.3,50,62.3,50,0,0,0,0
CZE000014202553,CZE,4,0,0,6.8,0,9.8,54.2,64,10.8,43.4,10.8,0,54.2
CZE000014202564,CZE,0,15.3,0,0,0,27.4,15.3,42.7,15.3,0,0,0,0
CZE000014202563,CZE,0,10.4,0,0,0,11.2,10.4,21.6,10.4,0,0,0,0
CZE000000900141,CZE,28.2,12.3,0,0,0,19,42.7,61.7,40.5,2.2,28.2,0,30.4
CZE000000900149,CZE,15.2,5.7,0,42.1,0,13.7,89.3,103,63,26.3,57.3,0,83.6
CZE000000900147,CZE,0,0,0,0,0,14.6,5.6,20.2,0,5.6,0,0,5.6
CZE000000900153,CZE,0,10.9,0,0,0,13,10.9,23.9,10.9,0,0,0,0
CZE000000900152,CZE,0,29.2,0,0,0,11.6,29.2,40.8,29.2,0,0,0,0
CZE000000900144,CZE,0,30.5,0,0,0,94.5,30.5,125,30.5,0,0,0,0
CZE000021903845,CZE,13.2,17.5,0,0,0,14.5,31.6,46.1,30.7,0.9,13.2,0,14.1
CZE000021903837,CZE,0,24.6,0,0,0,38.8,24.6,63.4,24.6,0,0,0,0
CZE000021903844,CZE,6.1,12.8,0,6.2,0,27.2,31,58.2,25.1,5.9,12.3,0,18.2
CZE000021903841,CZE,0,21.1,0,0,0,15,21.1,36.1,21.1,0,0,0,0
CZE000021903846,CZE,0,11.1,0,0,0,22.6,11.1,33.7,11.1,0,0,0,0
CZE000015202768,CZE,0,19.1,0,0,0,23.8,19.1,42.9,19.1,0,0,0,0
CZE000015202767,CZE,0,20.8,0,0,0,34.9,20.8,55.7,20.8,0,0,0,0
CZE000015202770,CZE,5.3,5.2,0,18.4,0,6.3,32.8,39.1,28.9,3.9,23.7,0,27.6
CZE000015202762,CZE,0,18.1,0,0,0,40.9,18.1,59,18.1,0,0,0,0
CZE000014502604,CZE,0,0,0,0,0,9.8,14.7,24.5,0,14.7,0,0,14.7
CZE000014502605,CZE,0,0,0,0,0,15.5,13.9,29.4,0,13.9,0,0,13.9
CZE000018603280,CZE,0,0,0,0,0,30.3,18.9,49.2,0,18.9,0,0,18.9
CZE000018603284,CZE,3.4,5.2,0,37.2,0,25.4,49.9,75.3,45.8,4.1,40.6,0,44.7
CZE000018603283,CZE,0,8.1,0,0,0,29.2,8.1,37.3,8.1,0,0,0,0
CZE000012802300,CZE,19.2,15.8,0,0,0,8.7,36,44.7,35,1,19.2,0,20.2
CZE000012802290,CZE,0,0,0,0,0,0,0,0,0,0,0,0,0
CZE000012802298,CZE,0,18.2,0,0,0,20.3,18.2,38.5,18.2,0,0,0,0
CZE000012802294,CZE,0,76.6,0,0,0,25.3,76.6,101.9,76.6,0,0,0,0
CZE000012802291,CZE,0,0,0,0,0,3.2,6.1,9.3,0,6.1,0,0,6.1
CZE000012802287,CZE,0,0,0,0,0,1.5,4.5,6,0,4.5,0,0,4.5
CZE000012802292,CZE,0,0,0,0,0,21.3,5.7,27,0,5.7,0,0,5.7
CZE000012802293,CZE,0,24.4,0,0,0,18.1,24.4,42.5,24.4,0,0,0,0
CZE000003500620,CZE,0,12.1,0,0,0,17,12.1,29.1,12.1,0,0,0,0
CZE000003500621,CZE,10.6,0,0,0,0,27.9,32.8,60.7,10.6,22.2,10.6,0,32.8
CZE000028705075,CZE,15.1,0,0,0,0,17.7,57.8,75.5,15.1,42.7,15.1,0,57.8
CZE000028705086,CZE,21.4,11.6,0,0,0,15.7,34.1,49.8,33,1.1,21.4,0,22.5
CZE000028705076,CZE,0,0,0,0,0,13.1,8.3,21.4,0,8.3,0,0,8.3
CZE000028705080,CZE,30,10.9,0,11.2,0,27.7,57,84.7,52.1,4.9,41.2,0,46.1
CZE000028705083,CZE,14.9,11.3,0,7.6,0,32.8,39.3,72.1,33.8,5.5,22.5,0,28
CZE000015602806,CZE,0,0,0,0,0,11.8,17.9,29.7,0,17.9,0,0,17.9
CZE000015602811,CZE,0,31.1,0,14,0,18.2,46.2,64.4,45.1,1.1,14,0,15.1
CZE000015602807,CZE,15.7,14.9,0,0,0,17.5,37.3,54.8,30.6,6.7,15.7,0,22.4
CZE000016602981,CZE,21.9,7.3,0,6.1,0,11,54.1,65.1,35.3,18.8,28,0,46.8
CZE000016602978,CZE,0,0,0,0,0,10.9,7.8,18.7,0,7.8,0,0,7.8
CZE000028204986,CZE,4.3,22.3,0,29.6,0,7.5,58.6,66.1,56.2,2.4,33.9,0,36.3
CZE000028204987,CZE,0,0,0,0,0,21.4,10,31.4,0,10,0,0,10
CZE000028104976,CZE,9.3,10.5,0,9.6,0,11.3,58.5,69.8,29.4,29.1,18.9,0,48
CZE000028104984,CZE,33.5,28.6,0,0,0,16.4,63.4,79.8,62.1,1.3,33.5,0,34.8
CZE000028104977,CZE,19.4,8,0,0,0,25.1,28.7,53.8,27.4,1.3,19.4,0,20.7
CZE000028104982,CZE,0,0,0,0,0,21.9,8.2,30.1,0,8.2,0,0,8.2
CZE000028104983,CZE,0,18.3,0,0,0,17.5,18.3,35.8,18.3,0,0,0,0
CZE000028104978,CZE,0,15.1,0,0,0,27.7,73.3,101,15.1,58.2,0,0,58.2
CZE000011802117,CZE,0,0,0,0,0,28.4,9,37.4,0,9,0,0,9
CZE000011802108,CZE,0,0,0,0,0,19,32,51,0,32,0,0,32
CZE000011802103,CZE,0,0,0,0,0,17.1,16.3,33.4,0,16.3,0,0,16.3
CZE000011802112,CZE,12.5,7.6,0,18.9,0,11,41.9,52.9,39,2.9,31.4,0,34.3
CZE000011802102,CZE,0,0,0,0,0,9.5,35.2,44.7,0,35.2,0,0,35.2
CZE000007201297,CZE,0,34.6,0,0,0,19.3,34.6,53.9,34.6,0,0,0,0
CZE000007201296,CZE,44.4,12.1,0,0,0,38.9,66.3,105.2,56.5,9.8,44.4,0,54.2
CZE000007201298,CZE,0,0,13.7,0,0,16.2,22.3,38.5,13.7,8.6,0,5.9,36
CZE000007201299,CZE,0,0,0,0,0,17.3,12.7,30,0,12.7,0,0,12.7
CZE000007201303,CZE,0,0,0,0,0,8.9,26.4,35.3,0,26.4,0,0,26.4
CZE000003900716,CZE,0,0,0,0,0,20.4,9.9,30.3,0,9.9,0,0,9.9
CZE000003900717,CZE,0,0,0,0,0,26.1,11,37.1,0,11,0,0,11
CZE000003900718,CZE,0,44.3,0,0,0,8.8,44.3,53.1,44.3,0,0,0,0
CZE000006201135,CZE,0,0,0,0,0,45.8,19.3,65.1,0,19.3,0,0,19.3
CZE000006201144,CZE,0,0,0,0,0,12.3,35.7,48,0,35.7,0,0,35.7
CZE000006201134,CZE,48.8,0,0,0,0,12.1,62.8,74.9,48.8,14,48.8,0,62.8
CZE000006201145,CZE,26.5,8.5,0,0,0,11.9,37.3,49.2,35,2.3,26.5,0,28.8
CZE000006201139,CZE,0,0,0,0,0,20.7,6.6,27.3,0,6.6,0,0,6.6
CZE000006201142,CZE,0,0,0,0,30.4,10.2,39.7,49.9,30.4,9.3,30.4,8.9,39.7
CZE000006201136,CZE,0,0,0,0,0,30,29.1,59.1,0,29.1,0,0,29.1
CZE000005100933,CZE,0,0,0,0,0,13.7,49.1,62.8,0,49.1,0,0,49.1
CZE000005100934,CZE,43.9,12.9,0,0,0,17.3,61.2,78.5,56.8,4.4,43.9,0,48.3
CZE000005100936,CZE,0,0,0,0,0,18.5,30.7,49.2,0,30.7,0,0,30.7
CZE000005100935,CZE,0,0,0,0,0,16.4,12.1,28.5,0,12.1,0,0,12.1
CZE000003200550,CZE,0,19.9,0,27.6,0,9,49.7,58.7,47.5,2.2,27.6,0,29.8
CZE000003200551,CZE,20.7,15.4,0,0,0,12.9,38.1,51,36.1,2,20.7,0,22.7
